x,y,value
6316.272246326848,6889.758846394756,62
6814.958810844311,7440.856539736759,80
6219.3482468040365,7470.974538304385,53
6641.364817043717,6808.455187482931,98
6849.46778775057,7387.799624979321,67
5550.220777468299,6662.24775811104,60
6480.3457844618815,7742.6068093781005,91
5249.414862780314,6681.157677532223,67
6223.601383325281,7257.100582273211,90
5975.4911721746785,6986.921205638315,86
6632.62521895312,6572.278520841654,82
6597.275873924509,7531.18365885311,86
6296.0417926992895,6773.65987352706,52
6160.3640671734975,6230.689695471302,50
6265.334455793064,5639.719096376441,68
6042.035553120361,6643.20343074647,55
5980.552246878136,7768.679987609942,59
6732.43920355831,7709.595011712285,86
6792.595027271176,6721.426576786689,61
5940.320518580985,6893.498320609766,93
6129.968318937461,6848.269240182443,66
6051.977729818475,6414.0097052356705,76
5205.300896463491,6606.309842148784,51
5842.932328626085,7571.300537660848,74
6811.00221795614,7332.669713650155,95
5636.2621799161825,7217.2702072254,93
7068.421848582739,6413.152472130026,77
6597.21327222678,7131.077384977444,94
6211.899192705193,5928.803293216444,86
6291.571760420298,7502.127123590722,86
5552.546769264575,7210.013228329026,66
5878.535741319737,6408.10955191054,54
6731.849672592968,7888.938556705475,68
5703.885447845321,6182.643448376164,53
6541.715995906488,7345.878869085256,88
5322.630022713559,7358.311662449786,98
5412.0709111945835,6460.890558284214,92
6961.8424502252465,7061.800432555397,87
6005.231544311926,6262.311856884024,94
5741.900173934918,5657.538619797048,93
6692.52053093157,6546.7876644946255,79
6634.0608949138405,6772.413306829457,81
6471.527400060708,7402.853868365851,86
5726.2011577260355,7114.429820490865,76
5867.69132946325,7127.498507653529,81
6166.964529294453,6573.514966318663,91
6358.349788505707,6815.720125939762,60
5756.90833042282,6615.762473025875,90
6096.518672742437,6468.238774445551,62
6144.845767830791,6783.876064466826,84
6654.534995619715,7117.981970508622,66
6388.383031899648,6794.406518248354,79
5257.749295014443,6918.974443247968,67
5904.334963189395,7428.18318341615,86
5546.75843244038,6830.348568615103,97
6295.193827737925,6413.742462466509,79
6472.726792684611,7362.452538761075,75
6061.928110237211,7213.650602214598,65
5877.086602118164,7245.055527046612,60
6045.7350139500795,7393.64510672831,53
6115.609754170966,7309.046541614428,90
5691.100291573635,7095.090124196107,64
5401.7945670474055,8276.452109386502,61
4986.080596154412,6438.241404809478,76
6644.74118330153,6787.517138716176,97
6259.333239249571,7564.392960299539,53
6192.405623104174,7152.018924008243,84
6643.749561408563,7459.687294966075,70
5383.41611258588,7165.603992728891,85
5143.334679504579,7767.754053540446,51
6203.266075691633,6576.970350143833,88
6157.785805153803,7751.95572266381,77
5145.496712595712,7666.224024562588,83
6190.910648502324,6475.581220845265,82
5811.038641232304,7396.058482904292,99
5607.6060875632975,7059.20581184216,57
5844.438263290882,6777.4347684009235,57
4790.385831972853,6136.416183101595,91
5715.463005736119,6575.318942401796,99
5659.0028326899865,7434.781848052749,71
6289.701340900158,7487.646412590733,76
5932.035049176646,6975.370537672369,77
6330.584554271529,7489.218349532097,60
4736.380445063748,7553.355816907524,76
5591.601006146564,7158.045757273629,50
6289.148643217811,6719.558966035353,88
5856.717802145511,7301.252834368278,77
6433.8803839192715,7324.218131789887,76
5108.848662737477,7417.6979731356105,57
6376.705537276825,7513.427412961575,95
5691.580508539568,6399.643491999845,73
5643.051575240751,6825.761155277584,89
6506.673640895814,6131.415105116545,85
6592.1006824103415,7454.223797138129,73
6528.499965475729,6974.5700539702475,91
7030.471079956222,7296.132813309163,71
6644.551921653756,6342.8864038653755,59
5613.431825565939,7781.216202806981,53
6081.969181499913,6483.556195650817,57
5831.051163189621,7468.007430151684,88
7025.695047406622,7139.700863406726,64
6563.585094781443,6986.0043891973655,57
5916.71004907536,6945.645724654368,78
6450.105016308589,6761.69427330239,91
5395.050884275536,7728.323866410839,88
6136.280986254825,7087.032195136577,84
5542.188871130546,6446.115012783845,90
5166.854017118385,6888.7456769430355,97
6403.418236197005,7144.895291561925,63
6465.445665025864,7529.628418683118,81
6239.756435538081,6778.415917701852,56
5919.666597148838,6811.837500058181,93
5377.970790008883,7092.441841534158,82
5430.476682073465,7517.438187934118,97
5526.510127562689,6396.34851016244,84
5894.313471569626,7333.403093456328,76
6549.239484234546,6848.694512896127,50
6541.352222971414,6918.509487086212,55
5186.86631762565,8081.5136505253295,51
5664.533449073615,6982.4911656846925,56
5651.069607646169,7458.072653114745,57
4745.358553181466,7440.182696562129,94
6294.210590907042,6490.713820911202,78
5888.0702052728275,6158.028615349003,65
5954.5788491166,7491.2168241689105,78
6684.0856466199075,6538.952681736196,80
6055.304624074267,6248.634300674941,71
5795.784884949079,7593.806885382554,59
6297.18892793456,6571.012411072658,53
6540.586040719869,6694.467040118258,74
6159.383900456701,8067.912355505103,62
6355.744916781163,6250.85809726967,66
5938.366292560646,6452.582757256992,89
5970.221244252257,6850.876706723495,57
6067.660472581502,6960.597358043244,72
5634.5896422157575,6633.853136901628,56
5727.119310247288,6501.398229298997,81
6700.089938341325,7835.722940176421,73
7015.128165363249,7212.2188400128125,50
6807.249074451179,7373.310150065049,96
5349.521439047815,7012.113189681188,96
5301.221350139602,7225.453252390023,85
5415.795401459508,7547.17660851525,76
6078.3438383718285,6582.576270687788,55
4606.787821253257,7213.143776219446,91
5716.749334122338,7428.746934664401,80
6714.699762012645,7853.124451152586,61
6502.369532796542,8054.671267861336,75
5756.602792145335,7115.655676451336,74
5794.47239684677,7650.045252804022,53
6294.7709708355405,5745.6418112746815,55
6478.784495054188,7856.867232648812,95
5744.581483562209,6717.783947100053,62
5893.96710657237,6960.17705346651,74
5728.145253172077,7301.2780201439655,80
5345.475396744481,7004.004594302698,71
5901.278243421181,7178.952467744522,84
5863.186347327706,7874.572262073527,70
5380.82805943776,6888.615755287469,64
6334.190586250953,6537.263869710178,52
6252.810456745033,7987.457706609731,86
6359.009967854627,7344.107886462794,94
5627.114939699904,8041.845265617187,75
5019.362278374765,7512.540733249907,96
6244.815682254913,6418.928581953736,66
5679.093760117232,7403.418113838896,87
5565.816050809238,6588.751745019178,99
5382.623580110367,7084.441679180289,84
5873.488853388511,7042.868576156577,90
6799.813765957325,6271.8938756439275,57
5758.425356754331,6674.320533179562,60
5466.248595348621,8183.319428040005,73
6337.116817947102,7199.914480381038,92
6097.55625731773,6992.927710628979,57
4951.499433587985,7987.170887930918,79
6342.323277308732,6882.608122925871,50
7075.384001682889,7035.015596975895,83
4710.882153717576,7576.12720602188,69
5393.297105421027,6880.35787865228,85
4586.886573106285,6707.465408284204,83
5973.497907061671,5953.847570280097,83
6506.343235737765,6612.476621269075,62
6063.900492330228,6607.7119049656485,55
6707.147966488423,7160.00912569476,85
6426.425262597156,6775.496645096568,74
6862.223779183177,8159.735283389053,76
6591.255501485635,6551.911312843052,96
5809.678583127336,7781.049121389157,80
6044.513345549508,7190.60225552423,52
5576.811659691602,7484.11279581665,77
5895.822032998064,7453.73557532839,53
6042.065953441148,5971.608012804247,66
5968.696455664412,7074.949438472177,87
6682.276880583893,6949.611709343539,83
5846.066086178673,6514.236730614822,69
5545.10691065341,7310.538796568389,62
5576.344599980494,7938.995935899191,96
6338.7002532433535,5744.2239560184225,54
5309.580913387588,6813.4909400395945,73
5910.55703235663,6457.842695903644,87
6674.900240159799,7116.614691079302,66
6157.4493403025035,6917.915136385457,80
5973.847422872711,6777.887171581866,77
5993.194915612873,7425.479192124984,50
5496.367821318502,7898.8164284890045,51
5582.582762214818,8411.385103839373,82
5913.5592809748,6710.911253726161,89
6146.786632486735,6170.28800205142,78
6485.2251233331435,7360.323994999625,53
6057.430426017806,7885.968145622057,67
6687.537205309212,7487.57076148082,73
6813.749125036851,7883.89929772561,81
6408.78372367319,6967.982442659396,58
6623.640821460031,6775.938558073891,96
5515.793356738041,7138.443731661111,65
5436.550650088057,6915.449184277011,70
6270.136805577171,7412.2727886306275,79
5340.545211498565,7565.6096669622,52
5865.9641954241215,7604.767610246398,82
6396.746070096958,7336.02211336265,80
6717.836579774692,7203.636941298105,94
5884.042292288055,7477.939122585879,63
5686.177969778243,6099.229824134094,55
6171.380928187879,7186.011154127426,54
5474.378395670144,7106.96480654568,78
5924.510793285374,7187.265975946232,86
6007.150093293948,7036.914004833339,85
5997.158121096691,7296.653524691264,70
6055.401854341029,6793.424317193448,61
5593.892689646017,7645.48749268727,95
5647.6536211228795,7317.550666667192,72
5637.591986915778,7156.068706902385,63
5201.10294783456,6731.967492642395,92
6182.065278355141,7488.384220564408,91
6458.478843278091,7184.055627207701,59
6409.305158858856,6702.984081191997,76
5879.901687201711,7052.395006753836,90
5605.647497700144,7395.2670875810745,51
6383.307438613433,7356.512547370367,63
6330.611628619365,7324.230261864533,56
6119.860438650237,7126.9914738309935,66
6883.305743643725,7593.635544611403,69
5997.937356748557,7699.624029866261,57
5882.705125469644,7449.387085798226,69
5811.241451894788,6787.000140532602,85
5230.711264191685,6551.694919315196,54
6341.820099503235,6808.755894474658,62
5958.4074338532,8057.554151948817,88
6266.115738110486,7221.573734874132,87
6932.089118477708,8143.946691723648,66
5815.77423247978,7020.626606166737,55
4842.1457590363125,6951.318942713994,68
6251.685302187475,7043.6975096384185,74
6094.579812378426,7034.638737933803,52
5644.923179446429,6693.900322026593,90
6209.783285242837,6506.3016438771165,77
6404.198277484276,7331.3940915508865,75
5537.8451623263145,7608.176136759137,96
5860.484186730397,8303.216428293656,57
6749.526982356552,6863.869324614944,64
5650.339021817405,6904.398034528418,50
6044.484995138981,6695.1111307349465,89
4698.944534410146,7643.589492647239,72
5270.22736689144,7488.219505358587,85
6089.908866098488,6642.258487023192,91
6625.144022224888,6629.626734473984,65
5330.135276431588,7556.983157258404,99
6048.432148462337,7272.323853564659,53
5823.29116290523,7459.920134466027,57
6487.694144928335,6639.341538790999,85
5402.248464770796,6141.863346005352,59
6226.188941615831,6643.2432696203705,79
5684.30477393396,7424.609142966068,85
6122.669129845326,8136.254767277901,65
6045.615643586325,6865.993783196651,79
5885.260580360779,8218.653718898888,93
6250.05604056678,7495.635661706299,59
6032.976484583569,6384.209627106042,60
5944.746966393741,7187.742696865971,83
5832.941850420717,7512.7129171663855,65
6049.949312304757,5867.9843286841115,68
6122.171891505124,7402.951356917146,93
5516.579077391778,7667.086367872012,53
5836.4144984734,7280.159840026026,98
5483.557145116502,7049.865172619743,93
5991.227406041696,6994.262486459752,80
5714.984015005074,6965.064614114544,97
6396.541691422716,6492.7358760769,84
6347.513606310433,6736.963862007971,83
5549.7758356499035,6872.428755134375,75
6009.996444732851,7137.472951073326,88
6330.40840705627,6802.318399131922,55
5923.495957350074,6646.161156711491,82
5647.041355029316,7460.611207523378,96
5464.948353409691,7266.032763934383,76
6438.28389822127,6811.111009565671,61
6462.506691574573,7333.865013704249,94
5907.176317995064,6854.146831117488,57
6394.218909695427,7112.258292704515,58
4528.544852489418,7568.247805321888,50
6674.927442786707,6778.855231377323,54
5932.677714793499,6494.519974043584,56
6082.038397831833,7008.1584864497845,67
5850.891255599104,6398.993269867724,89
6709.003858365842,6942.001523284967,73
5480.784305454322,6940.407038303727,75
6748.380280735506,5848.883716007674,59
6209.285577904644,7346.04335983271,89
6322.482225391167,6989.380894619795,93
5846.54783576763,7671.674004346423,97
5357.040518483903,7188.491767857497,61
6476.405500200139,7448.530063118229,71
6166.854293026754,7675.745154563977,76
6691.961846586497,7014.867236575082,52
5914.261957324239,7080.314183528504,67
5801.534427982631,6293.954166265339,54
6705.194235752239,7700.494650577576,63
6967.09719968081,7007.877078099677,74
6015.823705614954,6577.860502786464,80
5634.771369003535,7450.587021204169,70
6416.415498826863,5990.835181978329,97
5884.139834346751,6866.088666523866,87
6310.781530132487,7534.881298566375,97
5881.5121302427115,6861.864851977502,69
6793.157126537995,6721.764802486165,63
5661.405364906738,6872.64837940398,69
6251.414948693068,6075.761145726168,86
5766.799132316027,7438.4649938519715,95
5870.396836721704,7019.282756971998,79
5805.1222900518,6944.563472963074,92
6380.454150478796,6946.391469755935,90
6470.331674899024,7087.765677192748,69
6290.019531898274,7407.444463296489,56
5957.158384059453,7054.69400736083,54
6081.240132932885,6399.907503870549,80
6460.010901661801,7368.483838732489,78
6475.805911035891,7330.010623462568,64
4666.012301755321,7183.489277068686,74
5875.039031545741,7618.346431441115,62
5899.020721712345,7095.915116166934,93
6345.776399495169,7636.413822455083,73
5977.764708576716,7784.331288699654,64
6370.741807906732,7371.882220722697,73
5471.819731916812,6706.758967021487,75
6141.177375162479,7015.332918709235,68
6461.252944157335,7700.153794989642,73
5273.9586827730145,6331.911844925702,68
7267.97185153654,6884.748943871151,91
6606.593083865348,6909.243359737083,66
6011.82676866491,6648.120477783588,97
5596.946063812704,7517.165252919848,54
5923.607542295235,7269.133313480844,53
6053.051297237758,6725.196599660209,71
6231.481395838112,7383.482238078375,59
6761.480542162104,7001.517660626346,70
5773.100882710665,6635.628491349284,74
6292.505036218369,6724.266572839022,55
5364.935536132032,7298.751315348425,79
5804.349760269454,7550.230717221374,78
6199.5085413667675,6837.341661483062,60
6356.781362936491,7352.946444794961,60
5634.5338790997785,7871.602856749197,97
5790.754269426131,6451.2904997753285,95
6741.428435223861,7258.560714379767,76
6592.104427246111,7496.053623608159,68
6115.378725958271,7033.15086966104,71
4892.8275408217305,7699.8673833882785,77
7266.716391277092,8180.1442970910975,53
6001.184336603465,7252.403452153607,86
5854.866588421425,6963.930911821456,68
5749.970154505031,7569.217181791433,66
6199.3336360316425,7501.760208149406,99
6204.441412017553,5821.310300501363,89
6486.464053995344,7079.357999914899,85
5548.119035257581,6883.4260445908985,72
5854.902678361458,7279.078623717413,99
7026.42297904419,6983.89663781356,77
6123.445434057085,7038.137731824954,60
5924.887930768715,6649.119398229915,63
5540.341234640237,7447.990387172699,62
6264.1172703424645,7908.246888694821,73
6526.65922595331,6656.889803352938,65
6448.4439403369925,6382.1982663869685,77
5881.74968562763,7090.727387874187,79
6191.776259113856,7066.397947442823,93
6846.979835756394,7666.192171020635,90
6546.591263517823,6466.128301771189,88
5619.068746335429,6811.748190448407,91
4738.147585121354,6006.874158327028,76
6159.536370974206,7768.217596066366,66
6410.4341808063045,7205.998092122137,99
5466.537871495457,6849.009320970057,75
6006.7553563707,6419.590038664867,56
5879.300584495549,6465.487748871829,84
6063.293278548188,7287.859227856151,64
5738.801973872232,6527.0132551601,65
6656.405616246085,7132.72848953474,70
6085.13455774847,8102.198208527971,66
5571.641674349713,6906.931966488045,94
6469.8811942289485,6600.003555973266,75
5379.056319436236,7271.7293806868365,84
6653.397306199655,6467.829907569591,69
6506.67982954337,7940.718043125157,69
6706.037765092481,7782.535612224623,72
5932.0269312112805,6998.639968483633,54
5763.0931275404,6632.079187248345,58
6053.160997898635,6867.8408415727745,72
5968.931724254323,6932.892971917741,67
5684.781974650332,7272.5093438139875,78
5734.3384603692675,7600.541942611013,60
5827.963693798856,6562.46946258116,92
5426.148274212157,7586.180560631828,97
6350.131762231756,7389.568584366104,57
5985.001548646585,6826.831032557152,76
5856.960882815265,6537.36983012195,51
5455.97303696125,7138.842136606739,72
5430.963628598356,6550.931536109413,70
6979.107142793295,7592.566202541758,59
5697.521386001304,6518.784391894353,87
6316.414314536752,7354.578874542027,53
6092.467352382177,7040.4175955529145,70
4623.555886878037,6800.413335772854,86
6907.375529001384,7029.3100248008095,92
6353.192106820146,7620.7173627775555,61
5627.315040279684,6484.59707346356,97
5996.96686521729,6874.647500364546,95
5436.558433730255,6704.8539956168615,63
6924.260356662655,7061.417211186098,69
5557.321263311356,6738.3853317041285,96
5749.608119084759,6196.685156767148,57
5646.3695783582925,6553.157004494274,76
6051.339817536674,7899.603287229511,86
6696.308367501745,7204.089883603591,90
6905.837341979667,7186.906804864494,70
5811.65204532094,6939.419582956136,97
6200.2796085910495,7054.91306590587,84
6052.102823734125,6865.819816544765,93
5520.345485210059,7344.190043480988,88
7222.427904730061,7131.130205090141,98
6692.5298985802165,6495.091672881148,64
6105.708042287606,7207.588029512552,96
6802.088164181582,5851.35481632468,61
6617.203473790991,7287.655377799348,83
6052.080787972966,6376.047349542195,57
6174.131920096085,7032.698234875417,86
6767.213188620415,6483.41197636236,79
5538.073326867248,7082.137377727004,52
6847.995466092758,7369.865037598566,79
5898.59383708953,7832.1393205852455,78
6773.488488855872,6310.046950454716,50
6008.536818700678,7568.462255796023,65
6179.953228668574,7146.302130649191,91
5993.995939145859,6855.392201548143,80
5745.2283060264745,7460.654030490185,59
5876.1226683599325,6962.763352417852,79
6700.705819016372,7439.4910361607945,92
4854.068126095854,6584.590921396458,75
5391.66714502967,6764.227261812309,61
5648.414262753037,7552.525804357755,89
5471.977721214078,7823.4260397456665,54
6766.139922639833,7063.2098283840305,58
6639.98860635869,5687.081315282565,60
6307.166022129396,6981.201136656227,96
5692.248083693321,7096.93883687167,72
6678.676050829156,6964.339089613869,66
5217.085154434316,7248.89505879322,92
7082.141437506056,6842.270814161794,62
5668.835218843313,7500.161208299469,66
5880.13250651137,6497.369141594934,72
5796.478192184732,7699.150131637525,88
5474.59641038275,7855.765189941001,58
6973.706679400548,6624.195908930302,67
6405.597432824332,6623.925865158923,67
6618.885388471982,7286.07343484922,79
5399.3154814017025,6487.1155730890105,91
6101.619030934088,6834.424342409295,93
6271.66446209779,7631.989256188463,75
6146.52837920701,7449.529160198937,67
5430.963391898088,8070.8239488052495,70
6548.900127997407,7166.1178517605595,90
6071.925158824665,6775.306776821362,90
5533.668099610587,7106.347533786966,91
5083.524847655756,7005.431608256138,82
6314.483374177028,7012.447223358888,92
7236.377984497839,7068.823923912589,63
5503.522980758948,6614.842423537337,59
6096.373642638571,7221.834655445777,77
6566.3987569778765,6376.3941440811595,63
5376.323984381438,6722.312474006398,68
5771.171732889576,7021.2863963905465,75
5581.070727801387,5950.94912163266,59
6503.488464844361,7465.221546132914,66
6673.911402109118,6054.1485230367025,83
6090.6682497979555,7415.519623409544,63
5590.283082935038,6434.321132996374,75
5789.754648468164,6878.266432608705,99
5695.900860308711,7340.29110143517,83
5522.515686620585,8179.795537700196,68
5960.131017022856,7138.95176681413,73
6298.56335966302,6089.412613860701,80
6256.278839646348,7557.573344278342,89
6007.033935147333,6964.766575530946,55
6039.67703584477,7115.679105189867,69
5970.374719887199,7359.657292904262,88
5362.5443478489515,5968.036799507598,94
6091.2175659235245,7083.994201828053,83
5719.337324704764,6875.878832984107,71
5337.478507852369,7691.643230963215,56
6196.50290098988,7444.282659629826,82
5705.285099222816,6267.224816569682,55
6125.0270780615065,7712.0387041349795,65
6434.969024966802,7305.488322040561,57
5536.030756859473,6307.104979233846,94
6057.210758468574,7108.602329706841,72
5105.938676566908,7598.138834888383,67
6777.416662736727,6473.703841673758,63
5331.616868987698,7769.514445883164,99
5753.740286233401,6324.411390896692,85
6680.340069314067,6685.112189636963,64
5893.888654391595,6609.290360265609,54
5412.451274281938,7769.192643754786,95
6367.686733575356,6835.217709685857,97
6356.416348507681,6499.317276629956,64
5694.556947749472,7303.331217417486,60
5748.686857041888,7411.316273256814,51
5793.4456321230455,7414.493825357521,72
5907.638137089073,6945.056195347451,73
5064.664578971185,7207.992928478929,67
5920.438186873039,6755.609234845812,53
6903.107216523663,7918.126616928321,64
5563.165133813736,7652.828357289421,61
5719.403320697206,7622.204192480793,52
5419.341285833891,7477.783745247228,81
6317.2310806297655,7340.592430957956,85
6612.748796503277,6458.544535885561,70
6601.309037020901,7397.37639608828,97
5387.1448229852585,7137.858392992115,55
6261.045982680568,7712.407820435915,51
6728.025134539206,7484.435369151669,58
6265.98167128715,7355.9160130369655,61
6250.354959103976,6238.613379195377,93
5775.328828114509,7036.225509656219,73
6121.20502932892,6801.779648008627,63
6629.3092072852905,7206.908740051992,98
6175.25460164647,6872.951642239133,90
5387.012739417225,6942.752889913802,61
5783.129280289103,7310.242730413807,76
6615.789886876585,6864.656721176068,59
6173.521777607636,7141.521547747461,92
6070.681156553626,6321.019832523302,51
5734.142350808738,6664.525039580426,80
6605.449707699306,7408.747561561935,77
6842.356416343217,6465.629719612218,65
6642.744678941105,7703.588316761954,50
6732.445928154775,7567.9254556111155,71
5831.796997049005,6946.610810290562,50
5761.065568745136,8580.092830711688,80
5932.977530682495,7702.277566884602,71
6030.436738420215,6606.086024607588,83
6726.660007494716,7453.812804810479,61
6594.093487166297,7113.657311120333,72
6280.384811059335,6692.369732530749,77
5295.556734508645,6545.771206377351,99
5167.139195133651,7578.172445404644,61
6131.38148983294,6781.753045648388,76
6451.281720232447,7029.7876004419295,72
5971.36659293902,6620.212813847191,50
6968.602369921291,6706.64680931116,92
5469.92959554187,7017.261177924719,51
5406.974142684288,7274.816924322531,93
5679.009630194928,5786.54619618473,80
5660.0015108364705,7089.18567754383,51
6274.293051773078,6707.665271667937,98
5800.2941915103365,7781.907104685568,74
5237.2298867927575,8552.102100963173,87
6456.939345779647,6901.0862604835975,97
5131.174154396023,6219.611497603858,68
5475.541005926734,7139.164262919739,77
5199.796832060154,6978.011113213853,55
6114.710755967525,8066.4011024611,88
6104.173973507694,7914.0204496482265,68
6969.377277940265,7513.413263258737,66
6468.063445504863,6787.378737354126,55
6731.973209103188,7419.609061050857,64
6155.454943081335,7213.228957494607,71
5522.684206886806,7201.387379610151,90
6075.203918428837,6301.6108536765205,83
6307.360621125742,7611.6234471872785,54
6363.0538085578755,7134.629942116073,72
5774.944045377917,7030.305104188167,54
6255.5433543232875,6780.647530456042,93
5544.636132011456,6683.917528133767,59
5489.51132037673,7239.355068599946,53
5453.257761739346,6206.1443770314145,61
6023.463111710487,7475.475157785477,96
5422.231939893936,6553.673059462612,59
5798.777922496584,6051.385434857809,79
6462.608393139068,7991.673435923465,99
5496.585278392936,6651.682253287666,73
5758.99410067993,6719.646197199608,54
6046.965755820173,7647.994943464492,62
6134.593568198222,8007.941228218776,85
5761.504822029307,6314.22498865874,58
6404.580151799667,6602.64174783512,67
6306.37626782445,6639.386366880157,84
6581.07841961294,7548.126609308282,80
5970.349155258558,7900.291841925222,73
5754.740712703917,6540.599497171415,92
5669.834106426028,7788.098446944565,53
6164.663876396769,6726.208722196104,90
5822.572226026452,7248.787229433241,75
5726.565228591694,6444.998928246547,93
5787.006485309427,7019.760571169456,91
5669.304874869962,7025.169420924097,59
6110.660673813454,6923.146624802818,90
5304.858526160058,7273.211268620304,91
6162.658263669569,6577.210345534192,58
6349.424497633563,6638.864128867034,50
5720.71054834344,7299.661850435133,65
6972.168587235362,7751.743443448319,95
6019.960772920515,7069.318930936493,62
5230.478625882144,7332.561164691541,87
5870.528664263753,7459.765783109126,63
6042.478189899986,7495.978372277201,89
6235.6338952171955,6603.963415042136,72
5882.434855376665,6692.220662858003,67
5505.364979579893,6735.688480988688,77
5463.659808375947,8045.042678407437,69
5684.350474841252,7334.822247546407,50
5732.262436172707,7312.383638152964,61
5443.66303498246,7263.843654552325,76
5644.743536880239,6420.329076150706,92
6340.879379651766,8049.821013348975,62
6835.356421279332,7320.319543353936,53
6388.88097436757,7442.305834287931,74
6664.080660525495,6197.965133502554,55
6498.209351548938,7470.547704141214,94
6427.715281631261,6902.619552896642,71
5842.251985903424,6419.334290597337,94
6081.605556625562,6603.843945024557,87
5800.840446204077,6448.278673733772,85
5901.596536265275,6439.83368040315,52
6045.233667625382,7110.99968814256,64
6367.933193221602,6887.34438359463,60
6222.81180818965,7247.760459041149,83
5930.23548592491,7918.713713494457,76
6038.919487877922,7015.973921146787,72
6227.881954528852,5958.281130981241,66
6344.847336461005,6959.746672186547,72
5251.652535803487,7677.422996159391,83
5472.45563548262,7037.75604171204,70
6564.8053844017595,7845.391104806306,82
5980.71533246656,7307.196574529365,54
5799.111820748599,6161.590910761761,66
5879.400380969069,7135.516903179634,50
5879.2974646438115,7229.226425092819,56
6290.119008194275,7620.903678597277,52
5457.141920441705,7990.54406376624,75
6023.538990680469,7534.588537814805,65
6134.208982157291,7300.965676654064,65
6209.28407571484,7418.8199137496285,93
6122.582115537235,6996.722374735671,90
6269.103232589103,6349.286859556741,63
5724.802041902932,7101.473821071885,93
5540.248751269611,7263.370941689908,75
7239.652339057346,6478.896965004494,76
5860.51777514497,7744.036597710426,97
5918.922882104805,7583.43128570167,66
6350.070166291031,6394.845070316521,93
6809.194763529209,7763.641922355392,53
5738.88605896474,6926.568593355531,66
5511.742483337325,6691.479995401281,82
5390.073442036283,7620.364624333718,79
6807.703228183551,7055.198571580426,70
5492.096624201571,8030.31843837889,66
5997.372149174305,6654.28175601708,60
5522.507701410604,6214.8970159741275,79
5286.972158452936,6940.506637377384,67
5864.962440885245,7475.337027490692,69
5542.256784261508,6617.154285192683,83
5665.335904720432,6415.6755865605155,90
7014.20266614079,7195.189479311833,77
6223.59816951829,6348.882172876697,58
6476.884877209082,7234.072127767162,93
6423.4798988567145,6910.414252346367,80
5960.719655892576,7327.959022136642,94
5791.290937743276,6388.811375998154,65
6135.617423362647,7729.807353682407,80
6095.375502398336,6989.20853546361,78
5726.747408849435,7462.487111912867,62
6076.074032665519,7560.6635086029,72
5657.985264083943,6502.003301777478,63
5925.421152111669,7521.854532764493,88
5843.50838017342,6368.192390388293,51
5376.713821129199,6395.656906580509,61
4835.571010876003,8062.725395954672,77
5541.6184924622385,7636.6524623587675,81
6913.202449725239,8117.557865677332,98
5856.309226413724,6895.6187626565,73
6399.13419788029,7131.940109999459,86
4948.927545885409,7344.403151336637,78
5507.007083449925,7074.627994663508,91
5333.905308750913,6707.6577676125025,67
5910.000112388531,6632.683429020431,52
7222.12785769971,7187.65689437493,62
6241.269589046047,6547.295857129303,62
6858.956384071132,6533.294031777029,91
5883.931753589257,7277.511783537751,78
6693.584804359624,7033.146102217647,51
7047.778470773534,7549.328913251298,77
5956.465584226859,6868.270072919034,97
5741.517761818406,6790.0978029726875,53
5352.244648937012,7292.502475978191,54
5856.619988143603,6674.713340683542,88
6052.098455032484,6751.661915182112,90
7026.626926106663,6771.498582770748,54
5363.663130384045,6975.874724812678,57
6040.981064280578,7966.944049608406,83
5103.99605673728,6392.331365481877,74
5797.7687030128045,7728.479569019185,76
6166.847796138098,7449.619156105414,56
6267.441693776367,7864.215201645451,85
6305.661657253049,8649.068802121592,81
6209.852133875511,7796.452288354383,70
6301.361087480209,7543.559251914386,96
6034.01968193342,6424.4776021479465,67
5487.216964437603,6487.614647204934,51
5085.32163559206,7260.820870143066,95
5737.80620656348,6231.687704000673,91
5943.842400900474,7388.445403606065,54
6638.116016019829,6013.264832579949,93
5960.849279853995,7656.842470742763,91
5912.865600323742,6919.875621993656,99
6203.913680852978,7144.024250695549,87
5876.144123706487,6706.539629750214,77
6416.421116905558,6131.462572849169,80
7000.8169266240275,7698.073417557586,93
7106.542874537438,7748.576475437812,73
6059.670431054333,6904.981895358606,82
6179.596299779812,7411.690560327459,88
6800.5781776188305,6885.280067855253,61
5936.169105983953,7224.970700093579,88
6350.746188394178,7460.29537742051,58
5443.570052589176,7358.268240247392,64
5855.73054329459,7751.2105846651275,72
6589.207425754742,7340.166115813123,93
5652.0523005382765,7094.768086479753,94
5947.124528067249,6700.016294021744,71
5224.045294631029,6841.473087798495,85
7014.034264686907,7485.751476322963,59
6642.66415234054,6329.812518503396,77
6105.199900508463,7633.629429666853,84
6264.906553473253,6940.153914953188,78
6209.099170903773,6671.42282575651,54
6703.3059939474815,6531.363689569722,53
5751.750096246402,7417.909670784648,64
6377.2839273962045,7073.405101058796,79
6549.858366858175,7875.108389575365,75
6618.813102670317,6449.187952697494,72
4881.464675516239,6791.643966429524,88
5711.512878299516,7034.615198896749,78
5501.564806781136,6704.797405975488,71
6085.944260217431,7083.785110031356,84
5003.135007674952,7240.476161168214,97
4988.338671959287,7322.9678975253255,96
7096.197613370218,7833.809343402686,67
6319.994811563759,6428.989563569665,84
6071.6547390314945,7249.6059379281105,95
6192.98644135158,6757.254368166372,82
